14.3479 	INFO 	Loaded monitor calibration from ['2025_08_12 13:20']
16.1738 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='WELCOME', units='height', win=Window(...), wrapWidth=1)
16.1792 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
16.1824 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.1943 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='THANKYOU', units='height', win=Window(...), wrapWidth=1)
0.0040 	EXP 	text_2: autoDraw = True
1.0067 	EXP 	Imported Conditions defined.xlsx as conditions, 4 conditions, 4 params
1.0080 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'RED', 'color': 'blue', 'outcome': 'I', 'correct_response': 'b', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0197 	EXP 	text_2: autoDraw = False
1.0197 	EXP 	text_2: autoDraw = False
1.0197 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
1.0197 	EXP 	text: height = np.float64(0.05)
1.0197 	EXP 	text: height = np.float64(0.05)
1.0197 	EXP 	text: height = np.float64(0.05)
1.0197 	EXP 	text: text = 'RED'
1.0197 	EXP 	fixation: autoDraw = True
1.5131 	INFO 	Keyboard events cleared
1.5130 	EXP 	fixation: autoDraw = False
1.5130 	EXP 	text: autoDraw = True
5.1003 	EXP 	Device response: <KeyPress from None: t=5.072444500001438, value=r, duration=None>
5.1005 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'RED', 'color': 'red', 'outcome': 'C', 'correct_response': 'r', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
5.1015 	DATA 	Keypress: r
5.1027 	EXP 	fixation: autoDraw = False
5.1027 	EXP 	text: autoDraw = False
5.1027 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
5.1027 	EXP 	text: text = 'RED'
5.1027 	EXP 	fixation: autoDraw = True
5.2134 	EXP 	Device response: <KeyPress from None: t=5.072444500001438, value=r, duration=0.1296373000004678>
5.6126 	INFO 	Keyboard events cleared
5.6126 	EXP 	fixation: autoDraw = False
5.6126 	EXP 	text: autoDraw = True
6.3300 	EXP 	Device response: <KeyPress from None: t=6.318121000000247, value=r, duration=None>
6.3303 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'BLUE', 'color': 'red', 'outcome': 'I', 'correct_response': 'r', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
6.3382 	DATA 	Keypress: r
6.3462 	EXP 	fixation: autoDraw = False
6.3462 	EXP 	text: autoDraw = False
6.3462 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
6.3462 	EXP 	text: height = np.float64(0.05)
6.3462 	EXP 	text: height = np.float64(0.05)
6.3462 	EXP 	text: height = np.float64(0.05)
6.3462 	EXP 	text: text = 'BLUE'
6.3462 	EXP 	fixation: autoDraw = True
6.5135 	EXP 	Device response: <KeyPress from None: t=6.318121000000247, value=r, duration=0.19091459999981453>
6.8297 	INFO 	Keyboard events cleared
6.8296 	EXP 	fixation: autoDraw = False
6.8296 	EXP 	text: autoDraw = True
7.2462 	EXP 	Device response: <KeyPress from None: t=7.2386354000009305, value=r, duration=None>
7.2464 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'BLUE', 'color': 'blue', 'outcome': 'C', 'correct_response': 'b', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
7.2477 	DATA 	Keypress: r
7.2627 	EXP 	fixation: autoDraw = False
7.2627 	EXP 	text: autoDraw = False
7.2627 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
7.2627 	EXP 	text: text = 'BLUE'
7.2627 	EXP 	fixation: autoDraw = True
7.3961 	EXP 	Device response: <KeyPress from None: t=7.2386354000009305, value=r, duration=0.1405579000020225>
7.7465 	INFO 	Keyboard events cleared
7.7464 	EXP 	fixation: autoDraw = False
7.7464 	EXP 	text: autoDraw = True
8.3798 	EXP 	Device response: <KeyPress from None: t=8.375539500000741, value=b, duration=None>
8.3801 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'RED', 'color': 'red', 'outcome': 'C', 'correct_response': 'r', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
8.3831 	DATA 	Keypress: b
8.3963 	EXP 	fixation: autoDraw = False
8.3963 	EXP 	text: autoDraw = False
8.3963 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.3963 	EXP 	text: height = np.float64(0.05)
8.3963 	EXP 	text: height = np.float64(0.05)
8.3963 	EXP 	text: height = np.float64(0.05)
8.3963 	EXP 	text: text = 'RED'
8.3963 	EXP 	fixation: autoDraw = True
8.5967 	EXP 	Device response: <KeyPress from None: t=8.375539500000741, value=b, duration=0.21448270000109915>
8.8797 	INFO 	Keyboard events cleared
8.8796 	EXP 	fixation: autoDraw = False
8.8796 	EXP 	text: autoDraw = True
9.5625 	EXP 	Device response: <KeyPress from None: t=9.550270600000658, value=r, duration=None>
9.5627 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'BLUE', 'color': 'blue', 'outcome': 'C', 'correct_response': 'b', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
9.5648 	DATA 	Keypress: r
9.5789 	EXP 	fixation: autoDraw = False
9.5789 	EXP 	text: autoDraw = False
9.5789 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
9.5789 	EXP 	text: height = np.float64(0.05)
9.5789 	EXP 	text: height = np.float64(0.05)
9.5789 	EXP 	text: height = np.float64(0.05)
9.5789 	EXP 	text: text = 'BLUE'
9.5789 	EXP 	fixation: autoDraw = True
9.7627 	EXP 	Device response: <KeyPress from None: t=9.550270600000658, value=r, duration=0.20064430000275024>
10.0625 	INFO 	Keyboard events cleared
10.0624 	EXP 	fixation: autoDraw = False
10.0624 	EXP 	text: autoDraw = True
10.4631 	EXP 	Device response: <KeyPress from None: t=10.462685300000885, value=b, duration=None>
10.4635 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'BLUE', 'color': 'red', 'outcome': 'I', 'correct_response': 'r', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
10.4655 	DATA 	Keypress: b
10.4790 	EXP 	fixation: autoDraw = False
10.4790 	EXP 	text: autoDraw = False
10.4790 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
10.4790 	EXP 	text: text = 'BLUE'
10.4790 	EXP 	fixation: autoDraw = True
10.6462 	EXP 	Device response: <KeyPress from None: t=10.462685300000885, value=b, duration=0.17898960000093211>
10.9793 	INFO 	Keyboard events cleared
10.9792 	EXP 	fixation: autoDraw = False
10.9792 	EXP 	text: autoDraw = True
11.8299 	EXP 	Device response: <KeyPress from None: t=11.817980700001499, value=r, duration=None>
11.8303 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'RED', 'color': 'blue', 'outcome': 'I', 'correct_response': 'b', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
11.8349 	DATA 	Keypress: r
11.8457 	EXP 	fixation: autoDraw = False
11.8457 	EXP 	text: autoDraw = False
11.8457 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
11.8457 	EXP 	text: height = np.float64(0.05)
11.8457 	EXP 	text: height = np.float64(0.05)
11.8457 	EXP 	text: height = np.float64(0.05)
11.8457 	EXP 	text: text = 'RED'
11.8457 	EXP 	fixation: autoDraw = True
11.9630 	EXP 	Device response: <KeyPress from None: t=11.817980700001499, value=r, duration=0.13491100000101142>
12.3292 	INFO 	Keyboard events cleared
12.3291 	EXP 	fixation: autoDraw = False
12.3291 	EXP 	text: autoDraw = True
13.0964 	EXP 	Device response: <KeyPress from None: t=13.083994800002984, value=b, duration=None>
13.0967 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'BLUE', 'color': 'blue', 'outcome': 'C', 'correct_response': 'b', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
13.1012 	DATA 	Keypress: b
13.1125 	EXP 	fixation: autoDraw = False
13.1125 	EXP 	text: autoDraw = False
13.1125 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
13.1125 	EXP 	text: height = np.float64(0.05)
13.1125 	EXP 	text: height = np.float64(0.05)
13.1125 	EXP 	text: height = np.float64(0.05)
13.1125 	EXP 	text: text = 'BLUE'
13.1125 	EXP 	fixation: autoDraw = True
13.2962 	EXP 	Device response: <KeyPress from None: t=13.083994800002984, value=b, duration=0.20056869999825722>
13.5961 	INFO 	Keyboard events cleared
13.5959 	EXP 	fixation: autoDraw = False
13.5959 	EXP 	text: autoDraw = True
14.1811 	DATA 	Keypress: b
14.1961 	EXP 	Device response: <KeyPress from None: t=14.180152400000225, value=b, duration=None>
14.1965 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'RED', 'color': 'red', 'outcome': 'C', 'correct_response': 'r', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
14.2125 	EXP 	fixation: autoDraw = False
14.2125 	EXP 	text: autoDraw = False
14.2125 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
14.2125 	EXP 	text: height = np.float64(0.05)
14.2125 	EXP 	text: height = np.float64(0.05)
14.2125 	EXP 	text: height = np.float64(0.05)
14.2125 	EXP 	text: text = 'RED'
14.2125 	EXP 	fixation: autoDraw = True
14.3963 	EXP 	Device response: <KeyPress from None: t=14.180152400000225, value=b, duration=0.20496230000208016>
14.6961 	INFO 	Keyboard events cleared
14.6959 	EXP 	fixation: autoDraw = False
14.6959 	EXP 	text: autoDraw = True
15.2462 	EXP 	Device response: <KeyPress from None: t=15.236071400002402, value=b, duration=None>
15.2465 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'BLUE', 'color': 'red', 'outcome': 'I', 'correct_response': 'r', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
15.2512 	DATA 	Keypress: b
15.2624 	EXP 	fixation: autoDraw = False
15.2624 	EXP 	text: autoDraw = False
15.2624 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
15.2624 	EXP 	text: height = np.float64(0.05)
15.2624 	EXP 	text: height = np.float64(0.05)
15.2624 	EXP 	text: height = np.float64(0.05)
15.2624 	EXP 	text: text = 'BLUE'
15.2624 	EXP 	fixation: autoDraw = True
15.2795 	EXP 	Device response: <KeyPress from None: t=15.266783100003522, value=r, duration=None>
15.2805 	DATA 	Keypress: r
15.3796 	EXP 	Device response: <KeyPress from None: t=15.266783100003522, value=r, duration=0.09972619999825838>
15.4122 	EXP 	Device response: <KeyPress from None: t=15.236071400002402, value=b, duration=0.15978700000050594>
15.7460 	INFO 	Keyboard events cleared
15.7459 	EXP 	fixation: autoDraw = False
15.7459 	EXP 	text: autoDraw = True
16.4295 	EXP 	Device response: <KeyPress from None: t=16.423256000001857, value=r, duration=None>
16.4298 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'RED', 'color': 'blue', 'outcome': 'I', 'correct_response': 'b', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
16.4342 	DATA 	Keypress: r
16.4457 	EXP 	fixation: autoDraw = False
16.4457 	EXP 	text: autoDraw = False
16.4457 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
16.4457 	EXP 	text: height = np.float64(0.05)
16.4457 	EXP 	text: height = np.float64(0.05)
16.4457 	EXP 	text: height = np.float64(0.05)
16.4457 	EXP 	text: text = 'RED'
16.4457 	EXP 	fixation: autoDraw = True
16.5626 	EXP 	Device response: <KeyPress from None: t=16.423256000001857, value=r, duration=0.13361169999916456>
16.9291 	INFO 	Keyboard events cleared
16.9290 	EXP 	fixation: autoDraw = False
16.9290 	EXP 	text: autoDraw = True
17.4795 	EXP 	Device response: <KeyPress from None: t=17.469179100000474, value=b, duration=None>
17.4799 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'RED', 'color': 'red', 'outcome': 'C', 'correct_response': 'r', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
17.4815 	DATA 	Keypress: b
17.4956 	EXP 	fixation: autoDraw = False
17.4956 	EXP 	text: autoDraw = False
17.4956 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
17.4956 	EXP 	text: text = 'RED'
17.4956 	EXP 	fixation: autoDraw = True
17.6794 	EXP 	Device response: <KeyPress from None: t=17.469179100000474, value=b, duration=0.1986419000022579>
17.9955 	INFO 	Keyboard events cleared
17.9954 	EXP 	fixation: autoDraw = False
17.9954 	EXP 	text: autoDraw = True
18.4291 	EXP 	Device response: <KeyPress from None: t=18.41406260000076, value=r, duration=None>
18.4295 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'BLUE', 'color': 'blue', 'outcome': 'C', 'correct_response': 'b', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
18.4335 	DATA 	Keypress: r
18.4454 	EXP 	fixation: autoDraw = False
18.4454 	EXP 	text: autoDraw = False
18.4454 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
18.4454 	EXP 	text: height = np.float64(0.05)
18.4454 	EXP 	text: height = np.float64(0.05)
18.4454 	EXP 	text: height = np.float64(0.05)
18.4454 	EXP 	text: text = 'BLUE'
18.4454 	EXP 	fixation: autoDraw = True
18.5793 	EXP 	Device response: <KeyPress from None: t=18.41406260000076, value=r, duration=0.16015130000232602>
18.9290 	INFO 	Keyboard events cleared
18.9288 	EXP 	fixation: autoDraw = False
18.9288 	EXP 	text: autoDraw = True
19.3461 	EXP 	Device response: <KeyPress from None: t=19.334979800001747, value=b, duration=None>
19.3464 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'BLUE', 'color': 'red', 'outcome': 'I', 'correct_response': 'r', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
19.3482 	DATA 	Keypress: b
19.3622 	EXP 	fixation: autoDraw = False
19.3622 	EXP 	text: autoDraw = False
19.3622 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
19.3622 	EXP 	text: text = 'BLUE'
19.3622 	EXP 	fixation: autoDraw = True
19.5293 	EXP 	Device response: <KeyPress from None: t=19.334979800001747, value=b, duration=0.1900117000004684>
19.8458 	INFO 	Keyboard events cleared
19.8456 	EXP 	fixation: autoDraw = False
19.8456 	EXP 	text: autoDraw = True
20.5290 	EXP 	Device response: <KeyPress from None: t=20.520128500000283, value=r, duration=None>
20.5294 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'RED', 'color': 'blue', 'outcome': 'I', 'correct_response': 'b', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
20.5338 	DATA 	Keypress: r
20.5452 	EXP 	fixation: autoDraw = False
20.5452 	EXP 	text: autoDraw = False
20.5452 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
20.5452 	EXP 	text: height = np.float64(0.05)
20.5452 	EXP 	text: height = np.float64(0.05)
20.5452 	EXP 	text: height = np.float64(0.05)
20.5452 	EXP 	text: text = 'RED'
20.5452 	EXP 	fixation: autoDraw = True
20.6960 	EXP 	Device response: <KeyPress from None: t=20.520128500000283, value=r, duration=0.16524350000327104>
21.0292 	INFO 	Keyboard events cleared
21.0289 	EXP 	fixation: autoDraw = False
21.0289 	EXP 	text: autoDraw = True
21.3626 	EXP 	Device response: <KeyPress from None: t=21.355989400002727, value=b, duration=None>
21.3629 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'RED', 'color': 'red', 'outcome': 'C', 'correct_response': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
21.3646 	DATA 	Keypress: b
21.3788 	EXP 	fixation: autoDraw = False
21.3788 	EXP 	text: autoDraw = False
21.3788 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
21.3788 	EXP 	text: text = 'RED'
21.3788 	EXP 	fixation: autoDraw = True
21.5792 	EXP 	Device response: <KeyPress from None: t=21.355989400002727, value=b, duration=0.21576699999786797>
21.8624 	INFO 	Keyboard events cleared
21.8622 	EXP 	fixation: autoDraw = False
21.8622 	EXP 	text: autoDraw = True
22.3458 	EXP 	Device response: <KeyPress from None: t=22.341925900000206, value=r, duration=None>
22.3462 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'RED', 'color': 'blue', 'outcome': 'I', 'correct_response': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
22.3477 	DATA 	Keypress: r
22.3620 	EXP 	fixation: autoDraw = False
22.3620 	EXP 	text: autoDraw = False
22.3620 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.3620 	EXP 	text: text = 'RED'
22.3620 	EXP 	fixation: autoDraw = True
22.5291 	EXP 	Device response: <KeyPress from None: t=22.341925900000206, value=r, duration=0.17094410000208882>
22.8455 	INFO 	Keyboard events cleared
22.8453 	EXP 	fixation: autoDraw = False
22.8453 	EXP 	text: autoDraw = True
23.1454 	EXP 	Device response: <KeyPress from None: t=23.137480100001994, value=b, duration=None>
23.1456 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'BLUE', 'color': 'blue', 'outcome': 'C', 'correct_response': 'b', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
23.1485 	DATA 	Keypress: b
23.1617 	EXP 	fixation: autoDraw = False
23.1617 	EXP 	text: autoDraw = False
23.1617 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
23.1617 	EXP 	text: height = np.float64(0.05)
23.1617 	EXP 	text: height = np.float64(0.05)
23.1617 	EXP 	text: height = np.float64(0.05)
23.1617 	EXP 	text: text = 'BLUE'
23.1617 	EXP 	fixation: autoDraw = True
23.3120 	EXP 	Device response: <KeyPress from None: t=23.137480100001994, value=b, duration=0.16494450000027427>
23.6457 	INFO 	Keyboard events cleared
23.6456 	EXP 	fixation: autoDraw = False
23.6456 	EXP 	text: autoDraw = True
24.0801 	DATA 	Keypress: b
24.0957 	EXP 	Device response: <KeyPress from None: t=24.078719700002694, value=b, duration=None>
24.0960 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'BLUE', 'color': 'red', 'outcome': 'I', 'correct_response': 'r', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
24.1118 	EXP 	fixation: autoDraw = False
24.1118 	EXP 	text: autoDraw = False
24.1118 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.1118 	EXP 	text: text = 'BLUE'
24.1118 	EXP 	fixation: autoDraw = True
24.2623 	EXP 	Device response: <KeyPress from None: t=24.078719700002694, value=b, duration=0.1697853000005125>
24.5953 	INFO 	Keyboard events cleared
24.5951 	EXP 	fixation: autoDraw = False
24.5951 	EXP 	text: autoDraw = True
25.0479 	DATA 	Keypress: r
25.0621 	EXP 	Device response: <KeyPress from None: t=25.044675600001938, value=r, duration=None>
25.0624 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'BLUE', 'color': 'blue', 'outcome': 'C', 'correct_response': 'b', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
25.0784 	EXP 	fixation: autoDraw = False
25.0784 	EXP 	text: autoDraw = False
25.0784 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
25.0784 	EXP 	text: text = 'BLUE'
25.0784 	EXP 	fixation: autoDraw = True
25.2288 	EXP 	Device response: <KeyPress from None: t=25.044675600001938, value=r, duration=0.17523520000031567>
25.5619 	INFO 	Keyboard events cleared
25.5618 	EXP 	fixation: autoDraw = False
25.5618 	EXP 	text: autoDraw = True
26.0121 	EXP 	Device response: <KeyPress from None: t=26.01058880000346, value=b, duration=None>
26.0125 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'RED', 'color': 'blue', 'outcome': 'I', 'correct_response': 'b', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
26.0176 	DATA 	Keypress: b
26.0284 	EXP 	fixation: autoDraw = False
26.0284 	EXP 	text: autoDraw = False
26.0284 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
26.0284 	EXP 	text: height = np.float64(0.05)
26.0284 	EXP 	text: height = np.float64(0.05)
26.0284 	EXP 	text: height = np.float64(0.05)
26.0284 	EXP 	text: text = 'RED'
26.0284 	EXP 	fixation: autoDraw = True
26.2121 	EXP 	Device response: <KeyPress from None: t=26.01058880000346, value=b, duration=0.18452029999752995>
26.5119 	INFO 	Keyboard events cleared
26.5118 	EXP 	fixation: autoDraw = False
26.5118 	EXP 	text: autoDraw = True
27.0457 	EXP 	Device response: <KeyPress from None: t=27.036609900002077, value=b, duration=None>
27.0460 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'BLUE', 'color': 'red', 'outcome': 'I', 'correct_response': 'r', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
27.0512 	DATA 	Keypress: b
27.0619 	EXP 	fixation: autoDraw = False
27.0619 	EXP 	text: autoDraw = False
27.0619 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
27.0619 	EXP 	text: height = np.float64(0.05)
27.0619 	EXP 	text: height = np.float64(0.05)
27.0619 	EXP 	text: height = np.float64(0.05)
27.0619 	EXP 	text: text = 'BLUE'
27.0619 	EXP 	fixation: autoDraw = True
27.2622 	EXP 	Device response: <KeyPress from None: t=27.036609900002077, value=b, duration=0.209362699999474>
27.5453 	INFO 	Keyboard events cleared
27.5451 	EXP 	fixation: autoDraw = False
27.5451 	EXP 	text: autoDraw = True
28.1133 	DATA 	Keypress: r
28.1287 	EXP 	Device response: <KeyPress from None: t=28.11206580000362, value=r, duration=None>
28.1291 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'RED', 'color': 'red', 'outcome': 'C', 'correct_response': 'r', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
28.1449 	EXP 	fixation: autoDraw = False
28.1449 	EXP 	text: autoDraw = False
28.1449 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
28.1449 	EXP 	text: height = np.float64(0.05)
28.1449 	EXP 	text: height = np.float64(0.05)
28.1449 	EXP 	text: height = np.float64(0.05)
28.1449 	EXP 	text: text = 'RED'
28.1449 	EXP 	fixation: autoDraw = True
28.2455 	EXP 	Device response: <KeyPress from None: t=28.11206580000362, value=r, duration=0.13050269999803277>
28.6281 	INFO 	Keyboard events cleared
28.6280 	EXP 	fixation: autoDraw = False
28.6280 	EXP 	text: autoDraw = True
29.0121 	EXP 	Device response: <KeyPress from None: t=29.00830030000361, value=r, duration=None>
29.0124 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'BLUE', 'color': 'blue', 'outcome': 'C', 'correct_response': 'b', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
29.0172 	DATA 	Keypress: r
29.0282 	EXP 	fixation: autoDraw = False
29.0282 	EXP 	text: autoDraw = False
29.0282 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
29.0282 	EXP 	text: height = np.float64(0.05)
29.0282 	EXP 	text: height = np.float64(0.05)
29.0282 	EXP 	text: height = np.float64(0.05)
29.0282 	EXP 	text: text = 'BLUE'
29.0282 	EXP 	fixation: autoDraw = True
29.1953 	EXP 	Device response: <KeyPress from None: t=29.00830030000361, value=r, duration=0.17943069999819272>
29.5119 	INFO 	Keyboard events cleared
29.5117 	EXP 	fixation: autoDraw = False
29.5117 	EXP 	text: autoDraw = True
